<METADATA>
  <displayed_items>392</displayed_items>
  <count>1489</count>
  <is_truncated>true</is_truncated>
  <truncation_message>Response truncated due to token limit. Call again with start_at=392 to get the next batch, and/or increase max_tokens.</truncation_message>
  <logs_explorer_url>https://app.datadoghq.com/logs?from_ts=1785248025881&live=false&query=Xid+service%3Akernel+source%3Akernel&stream_sort=asc&to_ts=1787840025881</logs_explorer_url>
</METADATA>
<TSV_DATA>
timestamp	message	service	env	version	status	host
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x515730=0xc07000e 0x515734=0x24 0x515728=0xc81eb60 0x51572c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 2, TPC 2, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 2, TPC 2, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x5157b0=0xc01000e 0x5157b4=0x24 0x5157a8=0xc81eb60 0x5157ac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 2, TPC 3, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 2, TPC 3, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x515f30=0xc05000e 0x515f34=0x24 0x515f28=0xc81eb60 0x515f2c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 2, TPC 3, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 2, TPC 3, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x515fb0=0xc04000e 0x515fb4=0x24 0x515fa8=0xc81eb60 0x515fac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 2, TPC 4, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 2, TPC 4, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x516730=0xc05000e 0x516734=0x24 0x516728=0xc81eb60 0x51672c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 2, TPC 4, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 2, TPC 4, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x5167b0=0xc07000e 0x5167b4=0x24 0x5167a8=0xc81eb60 0x5167ac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 2, TPC 5, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 2, TPC 5, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x516f30=0xc04000e 0x516f34=0x24 0x516f28=0xc81eb60 0x516f2c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 2, TPC 5, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 2, TPC 5, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x516fb0=0xc04000e 0x516fb4=0x24 0x516fa8=0xc81eb60 0x516fac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 2, TPC 6, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 2, TPC 6, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x517730=0xc07000e 0x517734=0x24 0x517728=0xc81eb60 0x51772c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 2, TPC 6, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 2, TPC 6, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x5177b0=0xc06000e 0x5177b4=0x24 0x5177a8=0xc81eb60 0x5177ac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 2, TPC 7, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 2, TPC 7, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x517f30=0xc06000e 0x517f34=0x24 0x517f28=0xc81eb60 0x517f2c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 2, TPC 7, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 2, TPC 7, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x517fb0=0xc07000e 0x517fb4=0x24 0x517fa8=0xc81eb60 0x517fac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 0, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 0, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51c730=0xc05000e 0x51c734=0x24 0x51c728=0xc81eb60 0x51c72c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 0, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 0, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51c7b0=0xc07000e 0x51c7b4=0x24 0x51c7a8=0xc81eb60 0x51c7ac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 1, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 1, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51cf30=0xc06000e 0x51cf34=0x24 0x51cf28=0xc81eb60 0x51cf2c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 1, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 1, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51cfb0=0xc04000e 0x51cfb4=0x24 0x51cfa8=0xc81eb60 0x51cfac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 2, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 2, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51d730=0xc07000e 0x51d734=0x24 0x51d728=0xc81eb60 0x51d72c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 2, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 2, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51d7b0=0xc07000e 0x51d7b4=0x24 0x51d7a8=0xc81eb60 0x51d7ac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 3, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 3, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51df30=0xc0d000e 0x51df34=0x24 0x51df28=0xc81eb60 0x51df2c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 3, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 3, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51dfb0=0xc04000e 0x51dfb4=0x24 0x51dfa8=0xc81eb60 0x51dfac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 4, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 4, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51e730=0xc07000e 0x51e734=0x24 0x51e728=0xc81eb60 0x51e72c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 4, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 4, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51e7b0=0xc04000e 0x51e7b4=0x24 0x51e7a8=0xc81eb60 0x51e7ac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 5, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 5, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51ef30=0xc03000e 0x51ef34=0x24 0x51ef28=0xc81eb60 0x51ef2c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 5, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 5, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51efb0=0xc04000e 0x51efb4=0x24 0x51efa8=0xc81eb60 0x51efac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 6, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 6, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51f730=0xc00000e 0x51f734=0x24 0x51f728=0xc81eb60 0x51f72c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 6, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 6, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51f7b0=0xc06000e 0x51f7b4=0x24 0x51f7a8=0xc81eb60 0x51f7ac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 7, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 7, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51ff30=0xc07000e 0x51ff34=0x24 0x51ff28=0xc81eb60 0x51ff2c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 3, TPC 7, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 3, TPC 7, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x51ffb0=0xc0d000e 0x51ffb4=0x24 0x51ffa8=0xc81eb60 0x51ffac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 0, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 0, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x524730=0xc04000e 0x524734=0x24 0x524728=0xc81eb60 0x52472c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 0, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 0, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x5247b0=0xc06000e 0x5247b4=0x24 0x5247a8=0xc81eb60 0x5247ac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 1, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 1, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x524f30=0xc06000e 0x524f34=0x24 0x524f28=0xc81eb60 0x524f2c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 1, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 1, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x524fb0=0xc07000e 0x524fb4=0x24 0x524fa8=0xc81eb60 0x524fac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 2, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 2, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x525730=0xc07000e 0x525734=0x24 0x525728=0xc81eb60 0x52572c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 2, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 2, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x5257b0=0xc07000e 0x5257b4=0x24 0x5257a8=0xc81eb60 0x5257ac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 3, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 3, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x525f30=0xc04000e 0x525f34=0x24 0x525f28=0xc81eb60 0x525f2c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 3, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 3, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x525fb0=0xc0f000e 0x525fb4=0x24 0x525fa8=0xc81eb60 0x525fac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 4, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 4, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x526730=0xc07000e 0x526734=0x24 0x526728=0xc81eb60 0x52672c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 4, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 4, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x5267b0=0xc05000e 0x5267b4=0x24 0x5267a8=0xc81eb60 0x5267ac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 5, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 5, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x526f30=0xc05000e 0x526f34=0x24 0x526f28=0xc81eb60 0x526f2c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 5, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 5, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x526fb0=0xc05000e 0x526fb4=0x24 0x526fa8=0xc81eb60 0x526fac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 6, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 6, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x527730=0xc07000e 0x527734=0x24 0x527728=0xc81eb60 0x52772c=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 6, SM 1): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 6, SM 1): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics Exception: ESR 0x5277b0=0xc07000e 0x5277b4=0x24 0x5277a8=0xc81eb60 0x5277ac=0x1174	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Warp Exception on (GPC 4, TPC 7, SM 0): Out Of Range Address	kernel	prod		warn	i-05267e96097a02f78
2026-08-02T01:17:08Z	NVRM: Xid (PCI:0000:10:1c): 13, Graphics SM Global Exception on (GPC 4, TPC 7, SM 0): Multiple Warp Errors	kernel	prod		warn	i-05267e96097a02f78
