timestamp,window_seconds,orchmanif_payloads_in_window,orchmanif_batches_in_window,orch_payloads_in_window,total_orchmanif_payloads,total_orch_payloads,manif_batches,manif_gap_p50_s,manif_gap_p95_s,manif_gap_max_s,coll_batches,coll_gap_p50_s,coll_gap_p95_s,coll_gap_max_s
1778892069,180,5,2,8,5,8,2,15.00,15.00,15.00,4,9.83,10.24,10.28
1778892089,180,7,3,27,7,27,3,15.00,15.00,15.00,7,7.49,10.17,10.28
